Trope,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,\N
RealAwardFictionalCharacter,0.42857142857142855,0.0,0.38095238095238093,0.047619047619047616,0.0,0.3333333333333333,0.09523809523809523,0.0,0.42857142857142855,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0
RealDreamsAreWeirder,0.6,0.0,0.4,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
RealEstateScam,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
RealEventFictionalCause,0.4444444444444444,0.0,0.6666666666666666,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
RealFakeDoor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealFakeWedding,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealIsBrown,0.46875,0.0,0.46875,0.0625,0.0,0.09375,0.1875,0.0,0.5625,0.09375,0.09375,0.0,0.0,0.03125,0.03125,0.0,0.09375,0.125,0.0,0.09375,0.25,0.0,0.0,0.125,0.03125,0.03125,0.0
RealJokeName,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
RealLife,0.2727272727272727,0.0,0.19886363636363635,0.005681818181818182,0.2159090909090909,0.20454545454545456,0.14630681818181818,0.036931818181818184,0.6178977272727273,0.041193181818181816,0.061079545454545456,0.002840909090909091,0.0,0.13494318181818182,0.06392045454545454,0.02556818181818182,0.015625,0.05113636363636364,0.0,0.08096590909090909,0.10085227272727272,0.017045454545454544,0.03409090909090909,0.14488636363636365,0.08096590909090909,0.009943181818181818,0.0
RealLifeRelative,0.23076923076923078,0.0,0.38461538461538464,0.0,0.23076923076923078,0.6923076923076923,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
RealLifeSuperPowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RealLifeWritesThePlot,0.2937853107344633,0.0,0.3107344632768362,0.022598870056497175,0.04519774011299435,0.3163841807909605,0.14689265536723164,0.062146892655367235,0.3785310734463277,0.05084745762711865,0.06779661016949153,0.0,0.0,0.022598870056497175,0.10734463276836158,0.03954802259887006,0.03389830508474576,0.02824858757062147,0.0,0.12429378531073447,0.11864406779661017,0.03389830508474576,0.04519774011299435,0.1694915254237288,0.022598870056497175,0.0,0.0
RealMenCanCook,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RealMenCook,0.3076923076923077,0.0,0.23076923076923078,0.0,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0
RealMenDontCry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RealMenEatMeat,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
RealMenHateAffection,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
RealMenHateSugar,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealMenLoveJesus,0.48717948717948717,0.0,0.2564102564102564,0.0,0.1794871794871795,0.1794871794871795,0.23076923076923078,0.0,0.6666666666666666,0.05128205128205128,0.02564102564102564,0.0,0.0,0.20512820512820512,0.07692307692307693,0.0,0.0,0.02564102564102564,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.02564102564102564,0.0
RealMenTakeItBlack,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
RealMenWearPink,0.4186046511627907,0.0,0.2558139534883721,0.011627906976744186,0.05813953488372093,0.46511627906976744,0.20930232558139536,0.0,0.3023255813953488,0.09302325581395349,0.023255813953488372,0.0,0.0,0.023255813953488372,0.10465116279069768,0.046511627906976744,0.023255813953488372,0.011627906976744186,0.0,0.09302325581395349,0.10465116279069768,0.011627906976744186,0.05813953488372093,0.18604651162790697,0.023255813953488372,0.011627906976744186,0.0
RealNameAsAnAlias,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealPersonCameo,0.10416666666666667,0.0,0.10416666666666667,0.0,0.4375,0.2708333333333333,0.3333333333333333,0.0,0.7916666666666666,0.0625,0.0,0.0,0.0,0.08333333333333333,0.020833333333333332,0.0625,0.0,0.041666666666666664,0.0,0.0625,0.0,0.0,0.041666666666666664,0.10416666666666667,0.0625,0.0,0.0
RealPersonEpilogue,0.13043478260869565,0.0,0.0,0.0,0.8260869565217391,0.30434782608695654,0.08695652173913043,0.0,0.9565217391304348,0.08695652173913043,0.0,0.0,0.0,0.2608695652173913,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.0,0.0
RealPersonFic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealPlaceBackground,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,0.0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
RealRobot,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
RealRobotGenre,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
RealSongThemeTune,0.15,0.0,0.1,0.05,0.15,0.6,0.3,0.0,0.55,0.3,0.1,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.05,0.0
RealSoonNow,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealStitchesForFakeSnitches,0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
RealTime,0.21428571428571427,0.0,0.09523809523809523,0.0,0.047619047619047616,0.21428571428571427,0.2857142857142857,0.0,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.0,0.0,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.0,0.07142857142857142,0.0,0.16666666666666666,0.047619047619047616,0.14285714285714285,0.0,0.23809523809523808,0.0,0.0,0.0
RealTimeStrategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RealTrailerFakeMovie,0.4,0.0,0.13333333333333333,0.0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
RealVehicleReveal,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealWomenDontWearDresses,0.4375,0.0,0.4375,0.0,0.125,0.3125,0.125,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0
RealWomenHaveCurves,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealWorldEpisode,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealisticDictionIsUnrealistic,0.07407407407407407,0.0,0.037037037037037035,0.0,0.037037037037037035,0.48148148148148145,0.2222222222222222,0.037037037037037035,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.18518518518518517,0.0,0.2222222222222222,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0
RealityBleed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
RealityBreakingParadox,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealityChangingMiniature,0.4,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
RealityEnsues,0.42527173913043476,0.001358695652173913,0.2907608695652174,0.016304347826086956,0.04619565217391304,0.3654891304347826,0.17527173913043478,0.002717391304347826,0.3845108695652174,0.07201086956521739,0.11005434782608696,0.001358695652173913,0.0,0.020380434782608696,0.10326086956521739,0.019021739130434784,0.012228260869565218,0.05570652173913043,0.0,0.09918478260869565,0.1453804347826087,0.006793478260869565,0.024456521739130436,0.18070652173913043,0.019021739130434784,0.017663043478260868,0.0
RealityHasNoSoundtrack,0.125,0.0,0.1,0.025,0.05,0.05,0.25,0.025,0.725,0.0,0.05,0.0,0.0,0.0,0.175,0.05,0.025,0.1,0.0,0.15,0.05,0.05,0.0,0.2,0.05,0.0,0.0
RealityHasNoSubtitles,0.29292929292929293,0.0,0.30303030303030304,0.030303030303030304,0.020202020202020204,0.2222222222222222,0.13131313131313133,0.020202020202020204,0.5252525252525253,0.050505050505050504,0.06060606060606061,0.04040404040404041,0.0,0.050505050505050504,0.09090909090909091,0.010101010101010102,0.030303030303030304,0.0707070707070707,0.0,0.1414141414141414,0.1111111111111111,0.050505050505050504,0.0,0.1414141414141414,0.10101010101010101,0.020202020202020204,0.0
RealityIsOutToLunch,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
RealityIsUnRealistic,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealityIsUnrealistic,0.3739495798319328,0.0,0.3025210084033613,0.008403361344537815,0.15546218487394958,0.226890756302521,0.18487394957983194,0.01680672268907563,0.5168067226890757,0.05042016806722689,0.06302521008403361,0.004201680672268907,0.0,0.08823529411764706,0.07563025210084033,0.025210084033613446,0.008403361344537815,0.037815126050420166,0.0,0.06722689075630252,0.13445378151260504,0.008403361344537815,0.0546218487394958,0.18907563025210083,0.058823529411764705,0.025210084033613446,0.0
RealityShow,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0
RealityShowGenreBlindness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealitySubtext,0.14583333333333334,0.0,0.1875,0.020833333333333332,0.020833333333333332,0.4583333333333333,0.14583333333333334,0.020833333333333332,0.4166666666666667,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.0,0.0625,0.0,0.10416666666666667,0.08333333333333333,0.020833333333333332,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332
RealityTV,0.0,0.0,0.2,0.0,0.2,0.8,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
RealityTelevision,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
RealityWarper,0.32075471698113206,0.0,0.24528301886792453,0.018867924528301886,0.0,0.3018867924528302,0.05660377358490566,0.018867924528301886,0.1320754716981132,0.11320754716981132,0.2830188679245283,0.0,0.0,0.0,0.37735849056603776,0.018867924528301886,0.0,0.09433962264150944,0.0,0.05660377358490566,0.3018867924528302,0.03773584905660377,0.0,0.1320754716981132,0.0,0.0,0.0
RealityWarping,0.5,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RealityWarpingIsNotAToy,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
RealityWritingBook,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
RealityisUnrealistic,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Really700YearsOld,0.1935483870967742,0.0,0.22580645161290322,0.0,0.0,0.25806451612903225,0.03225806451612903,0.0,0.3870967741935484,0.1935483870967742,0.5161290322580645,0.0,0.0,0.0,0.3548387096774194,0.0,0.03225806451612903,0.0,0.0,0.1935483870967742,0.1935483870967742,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
ReallyDeadMontage,0.5714285714285714,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
ReallyFondOfSleeping,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReallyGetsAround,0.1099290780141844,0.0035460992907801418,0.0851063829787234,0.0035460992907801418,0.04609929078014184,0.5709219858156028,0.15602836879432624,0.0035460992907801418,0.5,0.014184397163120567,0.04609929078014184,0.02127659574468085,0.0,0.028368794326241134,0.08865248226950355,0.04609929078014184,0.0425531914893617,0.07446808510638298,0.0,0.3191489361702128,0.03900709219858156,0.0,0.01773049645390071,0.10638297872340426,0.02127659574468085,0.014184397163120567,0.0
ReallyRoyaltyReveal,0.75,0.0,0.5,0.125,0.0,0.375,0.125,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
ReallySevenHundredYearsOld,0.5333333333333333,0.0,0.5555555555555556,0.06666666666666667,0.0,0.28888888888888886,0.06666666666666667,0.0,0.26666666666666666,0.17777777777777778,0.4666666666666667,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.022222222222222223,0.0,0.0,0.2,0.0,0.0,0.022222222222222223,0.0,0.0,0.0
ReallySeventeenYearsOld,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
ReallyWasBornYesterday,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Realpolitik,0.5,0.0,0.5,0.0,0.375,0.0,0.125,0.0,0.625,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0
RearWindowHomage,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
RearWindowInvestigation,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
RearWindowWitness,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
RearingHorse,0.5555555555555556,0.0,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
RearrangeTheSong,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
ReasonBeforeHonor,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
ReasonWhyYouSuckSpeech,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReasonYouSuckSpeech,0.22641509433962265,0.0,0.18867924528301888,0.0,0.09433962264150944,0.37735849056603776,0.1320754716981132,0.0,0.5471698113207547,0.07547169811320754,0.1320754716981132,0.018867924528301886,0.0,0.05660377358490566,0.09433962264150944,0.018867924528301886,0.018867924528301886,0.09433962264150944,0.0,0.1509433962264151,0.07547169811320754,0.0,0.018867924528301886,0.11320754716981132,0.03773584905660377,0.0,0.0
ReasonableAuthorityFigure,0.34192037470725994,0.0,0.2529274004683841,0.00702576112412178,0.08665105386416862,0.26697892271662765,0.15456674473067916,0.00468384074941452,0.5035128805620609,0.06557377049180328,0.08196721311475409,0.00702576112412178,0.0,0.04215456674473068,0.12177985948477751,0.02576112412177986,0.00468384074941452,0.0585480093676815,0.0,0.08196721311475409,0.1522248243559719,0.00702576112412178,0.01639344262295082,0.15690866510538642,0.053864168618266976,0.0234192037470726,0.0
ReasonableAuthorityFigures,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
ReasoningWithGod,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReassignedToAntarctica,0.3333333333333333,0.0,0.28125,0.010416666666666666,0.07291666666666667,0.2708333333333333,0.22916666666666666,0.010416666666666666,0.5,0.041666666666666664,0.07291666666666667,0.020833333333333332,0.0,0.09375,0.0625,0.010416666666666666,0.010416666666666666,0.052083333333333336,0.0,0.125,0.07291666666666667,0.0,0.0,0.14583333333333334,0.13541666666666666,0.041666666666666664,0.0
ReassignmentBackfire,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
RebelLeader,0.37037037037037035,0.0,0.25925925925925924,0.0,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.0,0.7407407407407407,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.037037037037037035,0.0,0.0,0.0,0.0,0.1111111111111111,0.14814814814814814,0.0,0.0,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.0
RebelPrince,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
RebelRelaxation,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
RebelliousPrincess,0.3181818181818182,0.0,0.45454545454545453,0.0,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.0,0.5,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.4090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.0
RebelliousRebel,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
RebelliousSpirit,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.7272727272727273,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
Reboot,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
RebuiltPedestal,0.5,0.0,0.375,0.0,0.0,0.375,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.125,0.125,0.0,0.0,0.0
RebuiltSet,0.5,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
RecapEpisode,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ReceivedPronunciation,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
